,id,homeTeamId,awayTeamId,homeTeamRuns,awayTeamRuns,homeTeamWin,date,awayName,homeName,538home,538away,exchangeHomePrice,bestHomeExchangeId,exchangeAwayPrice,bestAwayExchangeId,exchangeHomePercent,exchangeAwayPercent,spread,kellyProportionHome,kellyProportionAway,betSize,winnings,return,betTeam
938,4013,11,16,1.0,7.0,0.0,2017-07-15,Los Angeles Dodgers,Miami Marlins,0.38,0.62,1.55,2,0.57,2.0,0.3921568627450981,0.6369426751592357,0.02909953790433395,0.0,0.0,0.0,0.0,0.0,
939,4014,4,28,2.0,4.0,0.0,2017-07-15,Minnesota Twins,Houston Astros,0.61,0.39,0.64,2,1.35,2.0,0.6097560975609756,0.425531914893617,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
940,4015,3,26,3.0,2.0,1.0,2017-07-15,Philadelphia Phillies,Milwaukee Brewers,0.63,0.37,0.6,2,1.45,2.0,0.625,0.4081632653061224,0.03316326530612246,0.0,0.0,0.0,0.0,0.0,
941,4011,5,12,3.0,4.0,0.0,2017-07-15,Seattle Mariners,Chicago White Sox,0.45,0.55,1.3,2,0.66,2.0,0.4347826086956522,0.6024096385542168,0.03719224724986914,0.0,0.0,0.0,0.0,0.0,
942,4012,6,15,7.0,10.0,1.0,2017-07-15,Washington Nationals,Cincinnati Reds,0.37,0.63,1.6,2,0.55,2.0,0.3846153846153846,0.6451612903225806,0.029776674937965097,0.0,0.0,0.0,0.0,0.0,
943,4017,20,13,0.0,1.0,0.0,2017-07-15,Texas Rangers,Kansas City Royals,0.49,0.51,0.8,2,1.05,2.0,0.5555555555555556,0.48780487804878053,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
944,4018,17,24,5.0,3.0,1.0,2017-07-15,San Francisco Giants,San Diego Padres,0.44,0.56,1.35,2,0.64,2.0,0.425531914893617,0.6097560975609756,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
945,4019,23,7,5.0,3.0,1.0,2017-07-15,Cleveland Indians,Oakland Athletics,0.37,0.63,1.75,2,0.47,2.0,0.36363636363636365,0.6802721088435374,0.04390847247990104,0.0,0.0,0.0,0.0,0.0,
946,4020,27,21,3.0,6.0,0.0,2017-07-15,Tampa Bay Rays,Los Angeles Angels,0.5,0.5,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
947,4021,18,10,3.0,0.0,1.0,2017-07-16,New York Yankees,Boston Red Sox,0.53,0.47,0.74,2,1.2,2.0,0.5747126436781609,0.45454545454545453,0.02925809822361547,0.0,0.0,0.0,0.0,0.0,
948,4025,9,22,4.0,13.0,1.0,2017-07-16,Colorado Rockies,New York Mets,0.56,0.44,0.8,2,1.05,2.0,0.5555555555555556,0.48780487804878053,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
949,4024,11,16,2.0,3.0,0.0,2017-07-16,Los Angeles Dodgers,Miami Marlins,0.38,0.62,1.7,2,0.5,2.0,0.37037037037037035,0.6666666666666666,0.03703703703703698,0.0,0.0,0.0,0.0,0.0,
950,4023,29,14,6.0,5.0,1.0,2017-07-16,Toronto Blue Jays,Detroit Tigers,0.51,0.49,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
951,4022,6,15,4.0,14.0,1.0,2017-07-16,Washington Nationals,Cincinnati Reds,0.47,0.53,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
952,4026,25,8,7.0,1.0,1.0,2017-07-16,Arizona Diamondbacks,Atlanta Braves,0.47,0.53,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
953,4027,19,1,0.0,8.0,0.0,2017-07-16,Chicago Cubs,Baltimore Orioles,0.43,0.57,1.35,2,0.64,2.0,0.425531914893617,0.6097560975609756,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
954,4028,30,2,4.0,3.0,1.0,2017-07-16,St. Louis Cardinals,Pittsburgh Pirates,0.49,0.51,0.95,2,0.86,2.0,0.5128205128205129,0.5376344086021506,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
955,4030,4,28,5.0,3.0,1.0,2017-07-16,Minnesota Twins,Houston Astros,0.7,0.3,0.5,2,1.7,2.0,0.6666666666666666,0.37037037037037035,0.03703703703703698,0.0,0.0,0.0,0.0,0.0,
956,4031,3,26,2.0,5.0,0.0,2017-07-16,Philadelphia Phillies,Milwaukee Brewers,0.63,0.37,0.64,2,1.35,2.0,0.6097560975609756,0.425531914893617,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
957,4029,5,12,6.0,7.0,0.0,2017-07-16,Seattle Mariners,Chicago White Sox,0.45,0.55,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
958,4032,20,13,4.0,3.0,1.0,2017-07-16,Texas Rangers,Kansas City Royals,0.46,0.54,1.25,2,0.68,2.0,0.4444444444444444,0.5952380952380952,0.03968253968253954,0.0,0.0,0.0,0.0,0.0,
959,4033,27,21,4.0,3.0,1.0,2017-07-16,Tampa Bay Rays,Los Angeles Angels,0.48,0.52,1.35,2,0.64,2.0,0.425531914893617,0.6097560975609756,0.03528801245459268,0.09481481481481481,0.0,15.0,20.25,0.02633632461958642,home
960,4034,23,7,7.0,3.0,1.0,2017-07-16,Cleveland Indians,Oakland Athletics,0.5,0.5,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
961,4035,17,24,7.0,1.0,1.0,2017-07-16,San Francisco Giants,San Diego Padres,0.48,0.52,1.0,2,0.83,2.0,0.5,0.5464480874316939,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
962,4037,6,15,1.0,6.0,0.0,2017-07-17,Washington Nationals,Cincinnati Reds,0.42,0.58,1.3,2,0.66,2.0,0.4347826086956522,0.6024096385542168,0.03719224724986914,0.0,0.0,0.0,0.0,0.0,
963,4040,30,3,4.0,2.0,1.0,2017-07-17,Milwaukee Brewers,Pittsburgh Pirates,0.52,0.48,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
964,4039,19,13,3.0,1.0,1.0,2017-07-17,Texas Rangers,Baltimore Orioles,0.48,0.52,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
965,4042,9,2,3.0,6.0,0.0,2017-07-17,St. Louis Cardinals,New York Mets,0.53,0.47,0.86,2,0.95,2.0,0.5376344086021506,0.5128205128205129,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
966,4038,18,14,3.0,4.0,0.0,2017-07-17,Toronto Blue Jays,Boston Red Sox,0.58,0.42,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.11333333333333331,0.0,20.0,-20.0,-0.02534372426028005,home
967,4041,11,26,6.0,5.0,1.0,2017-07-17,Philadelphia Phillies,Miami Marlins,0.58,0.42,0.64,2,1.35,2.0,0.6097560975609756,0.425531914893617,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
968,4043,25,1,3.0,4.0,0.0,2017-07-17,Chicago Cubs,Atlanta Braves,0.46,0.54,1.4,2,0.62,2.0,0.4166666666666667,0.6172839506172839,0.033950617283950546,0.07428571428571427,0.0,10.0,-10.0,-0.01300136514334005,home
969,4045,28,10,4.0,2.0,1.0,2017-07-17,New York Yankees,Minnesota Twins,0.47,0.53,0.95,2,0.86,2.0,0.5128205128205129,0.5376344086021506,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
970,4044,4,12,7.0,9.0,0.0,2017-07-17,Seattle Mariners,Houston Astros,0.66,0.34,0.42,2,1.95,2.0,0.7042253521126761,0.3389830508474576,0.04320840296013362,0.0,0.0,0.0,0.0,0.0,
971,4046,20,29,2.0,10.0,1.0,2017-07-17,Detroit Tigers,Kansas City Royals,0.6,0.4,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.11807228915662642,0.0,20.0,16.599999999999998,0.02186656128564842,home
972,4047,22,17,9.0,6.0,1.0,2017-07-17,San Diego Padres,Colorado Rockies,0.62,0.38,0.58,2,1.5,2.0,0.6329113924050632,0.4,0.032911392405063244,0.0,0.0,0.0,0.0,0.0,
973,4048,23,21,2.0,3.0,0.0,2017-07-17,Tampa Bay Rays,Oakland Athletics,0.48,0.52,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
974,4049,24,7,3.0,5.0,0.0,2017-07-17,Cleveland Indians,San Francisco Giants,0.45,0.55,1.1,2,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
975,4051,30,3,4.0,3.0,1.0,2017-07-18,Milwaukee Brewers,Pittsburgh Pirates,0.54,0.46,0.66,2,1.3,2.0,0.6024096385542168,0.4347826086956522,0.03719224724986914,0.0,0.0,0.0,0.0,0.0,
976,4050,19,13,12.0,1.0,1.0,2017-07-18,Texas Rangers,Baltimore Orioles,0.49,0.51,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
977,4053,6,8,2.0,11.0,1.0,2017-07-18,Arizona Diamondbacks,Cincinnati Reds,0.45,0.55,1.25,2,0.68,2.0,0.4444444444444444,0.5952380952380952,0.03968253968253954,0.0,0.0,0.0,0.0,0.0,
978,4054,11,26,2.0,5.0,0.0,2017-07-18,Philadelphia Phillies,Miami Marlins,0.62,0.38,0.71,2,1.2,2.0,0.5847953216374269,0.45454545454545453,0.039340776182881454,0.0,0.0,0.0,0.0,0.0,
979,4055,9,2,0.0,5.0,0.0,2017-07-18,St. Louis Cardinals,New York Mets,0.5,0.5,1.05,2,0.8,2.0,0.48780487804878053,0.5555555555555556,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
980,4056,25,1,1.0,5.0,0.0,2017-07-18,Chicago Cubs,Atlanta Braves,0.46,0.54,1.0,2,0.83,2.0,0.5,0.5464480874316939,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
981,4058,5,16,0.0,1.0,0.0,2017-07-18,Los Angeles Dodgers,Chicago White Sox,0.3,0.7,2.7,2,0.29,2.0,0.27027027027027023,0.7751937984496123,0.04546406871988262,0.0,0.0,0.0,0.0,0.0,
982,4057,28,10,3.0,6.0,0.0,2017-07-18,New York Yankees,Minnesota Twins,0.44,0.56,1.15,2,0.74,2.0,0.46511627906976744,0.5747126436781609,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
983,4059,4,12,6.0,2.0,1.0,2017-07-18,Seattle Mariners,Houston Astros,0.64,0.36,0.5,2,1.7,2.0,0.6666666666666666,0.37037037037037035,0.03703703703703698,0.0,0.0,0.0,0.0,0.0,
984,4060,20,29,3.0,9.0,0.0,2017-07-18,Detroit Tigers,Kansas City Royals,0.55,0.45,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
985,4061,22,17,9.0,7.0,1.0,2017-07-18,San Diego Padres,Colorado Rockies,0.61,0.39,0.68,2,1.25,2.0,0.5952380952380952,0.4444444444444444,0.03968253968253954,0.0,0.0,0.0,0.0,0.0,
986,4062,23,21,3.0,4.0,0.0,2017-07-18,Tampa Bay Rays,Oakland Athletics,0.49,0.51,1.05,2,0.8,2.0,0.48780487804878053,0.5555555555555556,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
987,4063,27,15,3.0,4.0,0.0,2017-07-18,Washington Nationals,Los Angeles Angels,0.49,0.51,0.8,2,1.05,2.0,0.5555555555555556,0.48780487804878053,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
988,4064,24,7,2.0,1.0,1.0,2017-07-18,Cleveland Indians,San Francisco Giants,0.43,0.57,1.2,2,0.71,2.0,0.45454545454545453,0.5847953216374269,0.039340776182881454,0.0,0.0,0.0,0.0,0.0,
989,4071,30,3,3.0,2.0,1.0,2017-07-19,Milwaukee Brewers,Pittsburgh Pirates,0.54,0.46,0.62,2,1.4,2.0,0.6172839506172839,0.4166666666666667,0.033950617283950546,0.0,0.07428571428571427,10.0,-10.0,-0.012890750886239123,away
990,4070,19,13,10.0,2.0,0.0,2017-07-19,Texas Rangers,Baltimore Orioles,0.5,0.5,0.71,2,1.2,2.0,0.5847953216374269,0.45454545454545453,0.039340776182881454,0.0,0.08333333333333331,15.0,18.0,0.023506366307541625,away
991,4073,6,8,4.0,3.0,1.0,2017-07-19,Arizona Diamondbacks,Cincinnati Reds,0.41,0.59,1.45,2,0.6,2.0,0.4081632653061224,0.625,0.03316326530612246,0.0,0.0,0.0,0.0,0.0,
992,4069,9,2,7.0,3.0,1.0,2017-07-19,St. Louis Cardinals,New York Mets,0.56,0.44,0.64,2,1.35,2.0,0.6097560975609756,0.425531914893617,0.03528801245459268,0.0,0.0,0.0,0.0,0.0,
993,4072,18,14,5.0,1.0,1.0,2017-07-19,Toronto Blue Jays,Boston Red Sox,0.58,0.42,0.74,2,1.15,2.0,0.5747126436781609,0.46511627906976744,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
994,4074,5,16,1.0,9.0,0.0,2017-07-19,Los Angeles Dodgers,Chicago White Sox,0.41,0.59,1.4,2,0.62,2.0,0.4166666666666667,0.6172839506172839,0.033950617283950546,0.0,0.0,0.0,0.0,0.0,
995,4075,20,29,4.0,3.0,1.0,2017-07-19,Detroit Tigers,Kansas City Royals,0.49,0.51,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
996,4076,27,15,7.0,0.0,1.0,2017-07-19,Washington Nationals,Los Angeles Angels,0.44,0.56,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
997,4077,9,2,3.0,2.0,1.0,2017-07-20,St. Louis Cardinals,New York Mets,0.51,0.49,0.95,2,0.86,2.0,0.5128205128205129,0.5376344086021506,0.0504549214226635,0.0,0.0,0.0,0.0,0.0,
998,4078,6,8,2.0,12.0,1.0,2017-07-20,Arizona Diamondbacks,Cincinnati Reds,0.49,0.51,0.9,2,0.9,2.0,0.5263157894736842,0.5263157894736842,0.05263157894736836,0.0,0.0,0.0,0.0,0.0,
999,4079,30,3,4.0,2.0,1.0,2017-07-20,Milwaukee Brewers,Pittsburgh Pirates,0.54,0.46,0.76,2,1.1,2.0,0.5681818181818182,0.47619047619047616,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
1000,4080,18,14,6.0,8.0,0.0,2017-07-20,Toronto Blue Jays,Boston Red Sox,0.58,0.42,0.83,2,1.0,2.0,0.5464480874316939,0.5,0.04644808743169393,0.0,0.0,0.0,0.0,0.0,
1001,4084,12,10,1.0,4.0,0.0,2017-07-20,New York Yankees,Seattle Mariners,0.51,0.49,1.05,2,0.8,2.0,0.48780487804878053,0.5555555555555556,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
1002,4085,24,17,2.0,5.0,0.0,2017-07-20,San Diego Padres,San Francisco Giants,0.62,0.38,0.5,3,1.75,2.0,0.6666666666666666,0.36363636363636365,0.030303030303030276,0.0,0.0,0.0,0.0,0.0,
1003,4081,19,13,9.0,7.0,1.0,2017-07-20,Texas Rangers,Baltimore Orioles,0.44,0.56,0.9,2,0.95,3.0,0.5263157894736842,0.5128205128205129,0.03913630229419707,0.0,0.09684210526315798,15.0,-15.0,-0.019138755980861243,away
1004,4082,20,29,16.0,4.0,0.0,2017-07-20,Detroit Tigers,Kansas City Royals,0.5,0.5,1.1,2,0.87,3.0,0.47619047619047616,0.53475935828877,0.010949834479246245,0.0,0.0,0.0,0.0,0.0,
1005,4083,16,25,3.0,6.0,0.0,2017-07-20,Atlanta Braves,Los Angeles Dodgers,0.67,0.33,0.47,2,2.0,3.0,0.6802721088435374,0.3333333333333333,0.013605442176870763,0.0,0.0,0.0,0.0,0.0,
1006,4086,1,2,4.0,11.0,1.0,2017-07-21,St. Louis Cardinals,Chicago Cubs,0.57,0.43,0.67,3,1.3,2.0,0.5988023952095809,0.4347826086956522,0.033585003905233,0.0,0.0,0.0,0.0,0.0,
1007,4087,19,4,7.0,8.0,0.0,2017-07-21,Houston Astros,Baltimore Orioles,0.38,0.62,1.25,2,0.68,2.0,0.4444444444444444,0.5952380952380952,0.03968253968253954,0.0,0.0,0.0,0.0,0.0,
1008,4088,26,3,6.0,1.0,1.0,2017-07-21,Milwaukee Brewers,Philadelphia Phillies,0.49,0.51,0.71,2,1.2,2.0,0.5847953216374269,0.45454545454545453,0.039340776182881454,0.0,0.10166666666666667,15.0,-15.0,-0.01951219512195122,away
1009,4091,9,23,7.0,5.0,1.0,2017-07-21,Oakland Athletics,New York Mets,0.58,0.42,0.58,2,1.5,2.0,0.6329113924050632,0.4,0.032911392405063244,0.0,0.0,0.0,0.0,0.0,
1010,4092,21,13,3.0,4.0,0.0,2017-07-21,Texas Rangers,Tampa Bay Rays,0.5,0.5,1.1,3,0.76,2.0,0.47619047619047616,0.5681818181818182,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
1011,4090,7,14,13.0,3.0,0.0,2017-07-21,Toronto Blue Jays,Cleveland Indians,0.57,0.43,0.68,2,1.25,2.0,0.5952380952380952,0.4444444444444444,0.03968253968253954,0.0,0.0,0.0,0.0,0.0,
1012,4094,20,5,7.0,6.0,1.0,2017-07-21,Chicago White Sox,Kansas City Royals,0.62,0.38,0.55,2,1.6,2.0,0.6451612903225806,0.3846153846153846,0.029776674937965097,0.0,0.0,0.0,0.0,0.0,
1013,4095,22,30,5.0,13.0,1.0,2017-07-21,Pittsburgh Pirates,Colorado Rockies,0.56,0.44,0.7,3,1.25,2.0,0.5882352941176471,0.4444444444444444,0.03267973856209139,0.0,0.0,0.0,0.0,0.0,
1014,4096,8,15,6.0,5.0,1.0,2017-07-21,Washington Nationals,Arizona Diamondbacks,0.4,0.6,1.25,3,0.68,2.0,0.4444444444444444,0.5952380952380952,0.03968253968253954,0.0,0.0,0.0,0.0,0.0,
1015,4097,27,18,2.0,6.0,0.0,2017-07-21,Boston Red Sox,Los Angeles Angels,0.41,0.59,1.65,2,0.54,2.0,0.37735849056603776,0.6493506493506493,0.026709139916686997,0.0,0.0,0.0,0.0,0.0,
1016,4099,12,10,1.0,5.0,0.0,2017-07-21,New York Yankees,Seattle Mariners,0.48,0.52,1.05,2,0.8,2.0,0.48780487804878053,0.5555555555555556,0.04336043360433606,0.0,0.0,0.0,0.0,0.0,
1017,4100,24,17,9.0,12.0,1.0,2017-07-21,San Diego Padres,San Francisco Giants,0.57,0.43,0.6,3,1.45,2.0,0.625,0.4081632653061224,0.03316326530612246,0.0,0.0,0.0,0.0,0.0,
1018,4089,6,11,1.0,3.0,0.0,2017-07-21,Miami Marlins,Cincinnati Reds,0.5,0.5,0.86,2,1.0,3.0,0.5376344086021506,0.5,0.037634408602150504,0.0,0.0,0.0,0.0,0.0,
1019,4093,28,29,3.0,6.0,0.0,2017-07-21,Detroit Tigers,Minnesota Twins,0.58,0.42,0.74,2,1.15,3.0,0.5747126436781609,0.46511627906976744,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
1020,4098,16,25,3.0,12.0,1.0,2017-07-21,Atlanta Braves,Los Angeles Dodgers,0.72,0.28,0.4,3,2.0,3.0,0.7142857142857143,0.3333333333333333,0.04761904761904767,0.0,0.0,0.0,0.0,0.0,
1021,4101,1,2,3.0,2.0,1.0,2017-07-22,St. Louis Cardinals,Chicago Cubs,0.61,0.39,0.6,2,1.45,2.0,0.625,0.4081632653061224,0.03316326530612246,0.0,0.0,0.0,0.0,0.0,
1022,4103,19,4,4.0,8.0,0.0,2017-07-22,Houston Astros,Baltimore Orioles,0.37,0.63,1.2,2,0.71,2.0,0.45454545454545453,0.5847953216374269,0.039340776182881454,0.0,0.1088732394366197,15.0,10.649999999999999,0.014129353233830844,away
1023,4109,21,13,3.0,4.0,0.0,2017-07-22,Texas Rangers,Tampa Bay Rays,0.57,0.43,0.52,2,1.67,2.0,0.6578947368421053,0.37453183520599254,0.032426572048097846,0.0,0.08868263473053886,15.0,25.049999999999997,0.032770800627943485,away
1024,4110,20,5,7.0,2.0,1.0,2017-07-22,Chicago White Sox,Kansas City Royals,0.61,0.39,0.55,2,1.6,2.0,0.6451612903225806,0.3846153846153846,0.029776674937965097,0.0,0.0,0.0,0.0,0.0,
1025,4115,12,10,6.0,5.0,1.0,2017-07-22,New York Yankees,Seattle Mariners,0.51,0.49,1.2,2,0.71,2.0,0.45454545454545453,0.5847953216374269,0.039340776182881454,0.10166666666666667,0.0,15.0,18.0,0.022800684020520618,home
1026,4102,24,17,5.0,4.0,1.0,2017-07-22,San Diego Padres,San Francisco Giants,0.54,0.46,0.71,2,1.2,3.0,0.5847953216374269,0.45454545454545453,0.039340776182881454,0.0,0.0,0.0,0.0,0.0,
1027,4104,26,3,8.0,9.0,0.0,2017-07-22,Milwaukee Brewers,Philadelphia Phillies,0.47,0.53,1.05,2,0.83,3.0,0.48780487804878053,0.5464480874316939,0.03425296548047441,0.0,0.0,0.0,0.0,0.0,
1028,4108,9,23,6.0,5.0,1.0,2017-07-22,Oakland Athletics,New York Mets,0.51,0.49,0.95,2,0.9,3.0,0.5128205128205129,0.5263157894736842,0.03913630229419707,0.0,0.0,0.0,0.0,0.0,
1029,4107,28,29,6.0,5.0,1.0,2017-07-22,Detroit Tigers,Minnesota Twins,0.52,0.48,0.9,2,0.95,3.0,0.5263157894736842,0.5128205128205129,0.03913630229419707,0.0,0.0,0.0,0.0,0.0,
1030,4106,7,14,2.0,1.0,1.0,2017-07-22,Toronto Blue Jays,Cleveland Indians,0.55,0.45,0.74,2,1.15,3.0,0.5747126436781609,0.46511627906976744,0.039828922747928264,0.0,0.0,0.0,0.0,0.0,
1031,4105,6,11,4.0,5.0,0.0,2017-07-22,Miami Marlins,Cincinnati Reds,0.48,0.52,0.95,2,0.9,3.0,0.5128205128205129,0.5263157894736842,0.03913630229419707,0.0,0.0,0.0,0.0,0.0,
1032,4112,22,30,7.0,3.0,1.0,2017-07-22,Pittsburgh Pirates,Colorado Rockies,0.55,0.45,0.76,2,1.1,3.0,0.5681818181818182,0.47619047619047616,0.044372294372294396,0.0,0.0,0.0,0.0,0.0,
1033,4113,27,18,7.0,3.0,1.0,2017-07-22,Boston Red Sox,Los Angeles Angels,0.45,0.55,1.25,2,0.7,3.0,0.4444444444444444,0.5882352941176471,0.03267973856209139,0.0,0.0,0.0,0.0,0.0,
1034,4114,16,25,6.0,2.0,1.0,2017-07-22,Atlanta Braves,Los Angeles Dodgers,0.68,0.32,0.42,2,2.0,3.0,0.7042253521126761,0.3333333333333333,0.03755868544600949,0.0,0.0,0.0,0.0,0.0,
1035,4119,21,13,5.0,6.0,0.0,2017-07-23,Texas Rangers,Tampa Bay Rays,0.52,0.48,0.77,4,1.2,2.0,0.5649717514124294,0.45454545454545453,0.019517205957883865,0.0,0.0,0.0,0.0,0.0,
1036,4123,20,5,5.0,4.0,1.0,2017-07-23,Chicago White Sox,Kansas City Royals,0.58,0.42,0.77,4,1.2,2.0,0.5649717514124294,0.45454545454545453,0.019517205957883865,0.0,0.0,0.0,0.0,0.0,
1037,4125,27,18,3.0,2.0,1.0,2017-07-23,Boston Red Sox,Los Angeles Angels,0.49,0.51,1.2,4,0.74,2.0,0.45454545454545453,0.5747126436781609,0.02925809822361547,0.0,0.0,0.0,0.0,0.0,
1038,4117,7,14,8.0,1.0,1.0,2017-07-23,Toronto Blue Jays,Cleveland Indians,0.65,0.35,0.5,4,1.8,3.0,0.6666666666666666,0.35714285714285715,0.023809523809523725,0.0,0.0,0.0,0.0,0.0,
1039,4121,26,3,6.0,3.0,1.0,2017-07-23,Milwaukee Brewers,Philadelphia Phillies,0.45,0.55,0.87,4,1.0,3.0,0.53475935828877,0.5,0.03475935828876997,0.0,0.10000000000000009,15.0,-15.0,-0.018577001671930153,away
1040,4118,9,23,2.0,3.0,0.0,2017-07-23,Oakland Athletics,New York Mets,0.56,0.44,0.74,2,1.25,4.0,0.5747126436781609,0.4444444444444444,0.019157088122605304,0.0,0.0,0.0,0.0,0.0,
1042,4120,19,4,9.0,7.0,1.0,2017-07-23,Houston Astros,Baltimore Orioles,0.39,0.61,1.4,2,0.71,4.0,0.4166666666666667,0.5847953216374269,0.0014619883040936088,0.0,0.0,0.0,0.0,0.0,
1043,4122,28,29,6.0,9.0,0.0,2017-07-23,Detroit Tigers,Minnesota Twins,0.55,0.45,0.95,2,0.95,4.0,0.5128205128205129,0.5128205128205129,0.025641025641025772,0.0,0.0,0.0,0.0,0.0,
1044,4124,22,30,13.0,3.0,0.0,2017-07-23,Pittsburgh Pirates,Colorado Rockies,0.52,0.48,0.9,2,0.95,4.0,0.5263157894736842,0.5128205128205129,0.03913630229419707,0.0,0.0,0.0,0.0,0.0,
1045,4126,24,17,2.0,5.0,0.0,2017-07-23,San Diego Padres,San Francisco Giants,0.56,0.44,0.8,3,1.1,4.0,0.5555555555555556,0.47619047619047616,0.03174603174603163,0.0,0.0,0.0,0.0,0.0,
1046,4127,8,15,2.0,6.0,0.0,2017-07-23,Washington Nationals,Arizona Diamondbacks,0.49,0.51,1.05,2,0.91,4.0,0.48780487804878053,0.5235602094240838,0.011365087472864355,0.0,0.0,0.0,0.0,0.0,
1047,4128,16,25,5.0,4.0,1.0,2017-07-23,Atlanta Braves,Los Angeles Dodgers,0.75,0.25,0.26,2,3.25,4.0,0.7936507936507936,0.23529411764705882,0.02894491129785237,0.0,0.0,0.0,0.0,0.0,
1048,4129,12,10,4.0,6.0,0.0,2017-07-23,New York Yankees,Seattle Mariners,0.52,0.48,0.91,4,0.91,4.0,0.5235602094240838,0.5235602094240838,0.04712041884816753,0.0,0.0,0.0,0.0,0.0,
1049,4130,1,2,5.0,3.0,1.0,2017-07-23,St. Louis Cardinals,Chicago Cubs,0.61,0.39,0.59,4,1.5,4.0,0.628930817610063,0.4,0.02893081761006311,0.0,0.0,0.0,0.0,0.0,
1050,4133,14,23,4.0,2.0,1.0,2017-07-24,Oakland Athletics,Toronto Blue Jays,0.53,0.47,0.63,4,1.4,4.0,0.6134969325153374,0.4166666666666667,0.030163599182004175,0.0,0.09142857142857136,15.0,-15.0,-0.018928639030853685,away
1051,4132,26,4,4.0,13.0,1.0,2017-07-24,Houston Astros,Philadelphia Phillies,0.34,0.66,1.45,4,0.61,4.0,0.4081632653061224,0.6211180124223603,0.02928127772848277,0.0,0.0,0.0,0.0,0.0,
1052,4134,7,6,6.0,2.0,1.0,2017-07-24,Cincinnati Reds,Cleveland Indians,0.62,0.38,0.53,3,1.7,4.0,0.6535947712418301,0.37037037037037035,0.023965141612200425,0.0,0.0,0.0,0.0,0.0,
1053,4135,29,20,3.0,5.0,0.0,2017-07-24,Kansas City Royals,Detroit Tigers,0.56,0.44,0.67,4,1.3,4.0,0.5988023952095809,0.4347826086956522,0.033585003905233,0.0,0.0,0.0,0.0,0.0,
1054,4136,21,19,0.0,5.0,0.0,2017-07-24,Baltimore Orioles,Tampa Bay Rays,0.54,0.46,0.77,4,1.1,4.0,0.5649717514124294,0.47619047619047616,0.041162227602905554,0.0,0.0,0.0,0.0,0.0,
1055,4137,2,22,8.0,2.0,1.0,2017-07-24,Colorado Rockies,St. Louis Cardinals,0.52,0.48,0.65,3,1.4,4.0,0.6060606060606061,0.4166666666666667,0.022727272727272707,0.0,0.10857142857142851,15.0,-15.0,-0.01929384526336099,away
