id,homeTeamId,awayTeamId,homeTeamRuns,awayTeamRuns,homeTeamWin,date,awayName,homeName,538home,538away,exchangeHomePrice,bestHomeExchangeId,exchangeAwayPrice,bestAwayExchangeId
3614,12,14,2.0,4.0,0.0,2017-06-10,Toronto Blue Jays,Seattle Mariners,0.560000,0.440000,1.05,2,0.80,2
3631,7,5,4.0,2.0,1.0,2017-06-11,Chicago White Sox,Cleveland Indians,0.620000,0.380000,0.50,2,1.70,2
3632,21,23,5.0,4.0,1.0,2017-06-11,Oakland Athletics,Tampa Bay Rays,0.620000,0.380000,0.55,2,1.60,2
3634,30,11,3.0,1.0,1.0,2017-06-11,Miami Marlins,Pittsburgh Pirates,0.570000,0.430000,0.68,2,1.25,2
3633,25,9,1.0,2.0,0.0,2017-06-11,New York Mets,Atlanta Braves,0.490000,0.510000,0.86,2,0.95,2
3635,4,27,6.0,12.0,1.0,2017-06-11,Los Angeles Angels,Houston Astros,0.620000,0.380000,0.55,2,1.60,2
3636,2,26,6.0,5.0,1.0,2017-06-11,Philadelphia Phillies,St. Louis Cardinals,0.590000,0.410000,0.71,2,1.20,2
3637,1,22,7.0,5.0,1.0,2017-06-11,Colorado Rockies,Chicago Cubs,0.560000,0.440000,0.57,2,1.55,2
3638,24,28,13.0,8.0,0.0,2017-06-11,Minnesota Twins,San Francisco Giants,0.500000,0.500000,0.86,2,0.95,2
3641,16,6,9.0,7.0,1.0,2017-06-11,Cincinnati Reds,Los Angeles Dodgers,0.600000,0.400000,0.57,2,1.55,2
3640,8,3,11.0,1.0,1.0,2017-06-11,Milwaukee Brewers,Arizona Diamondbacks,0.570000,0.430000,0.66,2,1.30,2
3642,12,14,0.0,4.0,0.0,2017-06-11,Toronto Blue Jays,Seattle Mariners,0.580000,0.420000,0.62,2,1.40,2
3643,17,20,3.0,8.0,0.0,2017-06-11,Kansas City Royals,San Diego Padres,0.510000,0.490000,0.83,2,1.00,2
3644,18,29,3.0,8.0,0.0,2017-06-11,Detroit Tigers,Boston Red Sox,0.600000,0.400000,0.62,2,1.40,2
3646,15,25,10.0,11.0,0.0,2017-06-12,Atlanta Braves,Washington Nationals,0.670000,0.330000,0.42,2,1.95,2
3645,30,22,7.0,2.0,1.0,2017-06-12,Colorado Rockies,Pittsburgh Pirates,0.530000,0.470000,0.66,2,1.30,2
3648,9,1,6.0,1.0,1.0,2017-06-12,Chicago Cubs,New York Mets,0.500000,0.500000,0.68,2,1.25,2
3647,18,26,6.0,5.0,1.0,2017-06-12,Philadelphia Phillies,Boston Red Sox,0.660000,0.340000,0.43,2,1.90,2
3649,5,19,10.0,7.0,0.0,2017-06-12,Baltimore Orioles,Chicago White Sox,0.490000,0.510000,0.90,2,0.90,2
3651,28,12,3.0,14.0,1.0,2017-06-12,Seattle Mariners,Minnesota Twins,0.500000,0.500000,0.76,2,1.10,2
3650,4,13,1.0,6.0,0.0,2017-06-12,Texas Rangers,Houston Astros,0.540000,0.460000,0.86,2,0.95,2
3652,27,10,3.0,5.0,0.0,2017-06-12,New York Yankees,Los Angeles Angels,0.480000,0.520000,1.25,2,0.68,2
3653,17,6,9.0,3.0,1.0,2017-06-12,Cincinnati Reds,San Diego Padres,0.480000,0.520000,0.80,2,1.05,2
3654,2,3,5.0,8.0,0.0,2017-06-13,Milwaukee Brewers,St. Louis Cardinals,0.570000,0.430000,0.76,2,1.40,2
3656,15,25,10.0,5.0,0.0,2017-06-13,Atlanta Braves,Washington Nationals,0.620000,0.380000,0.52,2,1.67,2
3655,30,22,5.0,2.0,1.0,2017-06-13,Colorado Rockies,Pittsburgh Pirates,0.480000,0.520000,0.83,2,1.00,2
3657,14,21,1.0,8.0,0.0,2017-06-13,Tampa Bay Rays,Toronto Blue Jays,0.580000,0.420000,0.64,2,1.35,2
3660,29,8,6.0,7.0,0.0,2017-06-13,Arizona Diamondbacks,Detroit Tigers,0.460000,0.540000,0.90,2,0.90,2
3662,9,1,3.0,14.0,1.0,2017-06-13,Chicago Cubs,New York Mets,0.470000,0.530000,1.15,2,0.74,2
3659,7,16,5.0,7.0,0.0,2017-06-13,Los Angeles Dodgers,Cleveland Indians,0.410000,0.590000,1.40,2,0.62,2
3661,11,23,8.0,1.0,1.0,2017-06-13,Oakland Athletics,Miami Marlins,0.560000,0.440000,0.80,2,1.05,2
3658,18,26,4.0,3.0,1.0,2017-06-13,Philadelphia Phillies,Boston Red Sox,0.680000,0.320000,0.38,2,2.15,2
3663,5,19,6.0,1.0,1.0,2017-06-13,Baltimore Orioles,Chicago White Sox,0.500000,0.500000,0.95,2,0.86,2
3665,28,12,20.0,7.0,0.0,2017-06-13,Seattle Mariners,Minnesota Twins,0.470000,0.530000,0.86,2,0.95,2
3664,4,13,2.0,4.0,0.0,2017-06-13,Texas Rangers,Houston Astros,0.630000,0.370000,0.55,2,1.60,2
3667,27,10,3.0,2.0,1.0,2017-06-13,New York Yankees,Los Angeles Angels,0.450000,0.550000,1.10,2,0.76,2
3668,17,6,6.0,2.0,1.0,2017-06-13,Cincinnati Reds,San Diego Padres,0.450000,0.550000,0.90,2,0.90,2
3669,24,20,1.0,8.0,0.0,2017-06-13,Kansas City Royals,San Francisco Giants,0.530000,0.470000,0.83,2,1.00,2
3671,17,6,4.0,2.0,1.0,2017-06-14,Cincinnati Reds,San Diego Padres,0.530000,0.470000,0.74,2,1.15,2
3672,24,20,2.0,7.0,0.0,2017-06-14,Kansas City Royals,San Francisco Giants,0.590000,0.410000,0.60,2,1.45,2
3673,15,25,2.0,13.0,1.0,2017-06-14,Atlanta Braves,Washington Nationals,0.630000,0.370000,0.60,2,1.45,2
3674,26,18,3.0,7.0,0.0,2017-06-14,Boston Red Sox,Philadelphia Phillies,0.420000,0.580000,1.15,2,0.74,2
3675,30,22,1.0,5.0,0.0,2017-06-14,Colorado Rockies,Pittsburgh Pirates,0.500000,0.500000,0.95,2,0.86,2
3676,14,21,7.0,6.0,1.0,2017-06-14,Tampa Bay Rays,Toronto Blue Jays,0.500000,0.500000,0.71,2,1.20,2
3678,29,8,1.0,2.0,0.0,2017-06-14,Arizona Diamondbacks,Detroit Tigers,0.470000,0.530000,0.83,2,1.00,2
3679,9,1,9.0,4.0,1.0,2017-06-14,Chicago Cubs,New York Mets,0.500000,0.500000,1.10,2,0.76,2
3677,7,16,4.0,6.0,0.0,2017-06-14,Los Angeles Dodgers,Cleveland Indians,0.540000,0.460000,0.68,2,1.25,2
3680,5,19,6.0,10.0,1.0,2017-06-14,Baltimore Orioles,Chicago White Sox,0.490000,0.510000,1.05,2,0.80,2
3682,28,12,4.0,6.0,0.0,2017-06-14,Seattle Mariners,Minnesota Twins,0.550000,0.450000,0.74,2,1.15,2
3681,4,13,13.0,2.0,0.0,2017-06-14,Texas Rangers,Houston Astros,0.590000,0.410000,0.64,2,1.35,2
3683,2,3,6.0,7.0,0.0,2017-06-14,Milwaukee Brewers,St. Louis Cardinals,0.570000,0.430000,0.55,2,1.60,2
3684,27,10,7.0,5.0,1.0,2017-06-14,New York Yankees,Los Angeles Angels,0.480000,0.520000,1.20,2,0.71,2
3685,7,16,12.0,5.0,0.0,2017-06-15,Los Angeles Dodgers,Cleveland Indians,0.450000,0.550000,1.15,2,0.74,2
3686,28,12,6.0,2.0,1.0,2017-06-15,Seattle Mariners,Minnesota Twins,0.440000,0.560000,0.95,2,0.86,2
3687,5,19,5.0,2.0,1.0,2017-06-15,Baltimore Orioles,Chicago White Sox,0.530000,0.470000,1.00,2,0.83,2
3688,26,18,1.0,0.0,1.0,2017-06-15,Boston Red Sox,Philadelphia Phillies,0.310000,0.690000,2.10,2,0.40,2
3689,29,21,5.0,3.0,1.0,2017-06-15,Tampa Bay Rays,Detroit Tigers,0.560000,0.440000,0.74,2,1.15,2
3691,2,3,4.0,6.0,0.0,2017-06-15,Milwaukee Brewers,St. Louis Cardinals,0.510000,0.490000,0.66,2,1.30,2
3692,22,24,10.0,9.0,0.0,2017-06-15,San Francisco Giants,Colorado Rockies,0.600000,0.400000,0.62,2,1.40,2
3694,27,20,2.0,7.0,0.0,2017-06-15,Kansas City Royals,Los Angeles Angels,0.590000,0.410000,0.76,2,1.10,2
3693,23,10,8.0,7.0,1.0,2017-06-15,New York Yankees,Oakland Athletics,0.420000,0.580000,1.10,2,0.76,2
3697,26,8,4.0,5.0,0.0,2017-06-16,Arizona Diamondbacks,Philadelphia Phillies,0.480000,0.520000,0.80,2,1.05,2
3698,30,1,5.0,9.0,0.0,2017-06-16,Chicago Cubs,Pittsburgh Pirates,0.510000,0.490000,1.00,2,0.83,2
3699,14,5,4.0,11.0,1.0,2017-06-16,Chicago White Sox,Toronto Blue Jays,0.550000,0.450000,0.58,2,1.50,2
3696,19,2,2.0,11.0,1.0,2017-06-16,St. Louis Cardinals,Baltimore Orioles,0.470000,0.530000,1.10,2,0.76,2
3700,6,16,1.0,3.0,0.0,2017-06-16,Los Angeles Dodgers,Cincinnati Reds,0.400000,0.600000,1.50,2,0.58,2
3701,29,21,13.0,4.0,0.0,2017-06-16,Tampa Bay Rays,Detroit Tigers,0.510000,0.490000,0.71,2,1.20,2
3695,9,15,2.0,7.0,0.0,2017-06-16,Washington Nationals,New York Mets,0.440000,0.560000,1.30,2,0.66,2
3702,25,11,0.0,5.0,0.0,2017-06-16,Miami Marlins,Atlanta Braves,0.480000,0.520000,0.86,2,0.95,2
3703,13,12,10.0,4.0,0.0,2017-06-16,Seattle Mariners,Texas Rangers,0.500000,0.500000,1.20,2,0.71,2
3704,4,18,1.0,2.0,0.0,2017-06-16,Boston Red Sox,Houston Astros,0.580000,0.420000,0.83,2,1.00,2
3706,28,7,1.0,8.0,0.0,2017-06-16,Cleveland Indians,Minnesota Twins,0.420000,0.580000,1.35,2,0.64,2
3705,3,17,6.0,5.0,1.0,2017-06-16,San Diego Padres,Milwaukee Brewers,0.650000,0.350000,0.62,2,1.40,2
3707,22,24,10.0,8.0,0.0,2017-06-16,San Francisco Giants,Colorado Rockies,0.570000,0.430000,0.83,2,1.00,2
3708,23,10,7.0,6.0,1.0,2017-06-16,New York Yankees,Oakland Athletics,0.460000,0.540000,1.10,2,0.76,2
3709,27,20,1.0,3.0,0.0,2017-06-16,Kansas City Royals,Los Angeles Angels,0.550000,0.450000,0.86,2,0.95,2
3710,14,5,2.0,5.0,0.0,2017-06-17,Chicago White Sox,Toronto Blue Jays,0.610000,0.390000,0.42,2,1.95,2
3712,22,24,5.0,1.0,1.0,2017-06-17,San Francisco Giants,Colorado Rockies,0.630000,0.370000,0.57,2,1.55,2
3715,26,8,1.0,5.0,0.0,2017-06-17,Arizona Diamondbacks,Philadelphia Phillies,0.430000,0.570000,1.10,2,0.76,2
3714,23,10,5.0,2.0,1.0,2017-06-17,New York Yankees,Oakland Athletics,0.430000,0.570000,1.10,2,0.76,2
3713,19,2,15.0,7.0,0.0,2017-06-17,St. Louis Cardinals,Baltimore Orioles,0.530000,0.470000,0.90,2,0.90,2
3717,6,16,2.0,10.0,1.0,2017-06-17,Los Angeles Dodgers,Cincinnati Reds,0.440000,0.560000,1.40,2,0.62,2
3716,25,11,8.0,7.0,1.0,2017-06-17,Miami Marlins,Atlanta Braves,0.520000,0.480000,0.86,2,0.95,2
3719,3,17,5.0,7.0,0.0,2017-06-17,San Diego Padres,Milwaukee Brewers,0.660000,0.340000,0.60,2,1.45,2
3718,29,21,2.0,3.0,0.0,2017-06-17,Tampa Bay Rays,Detroit Tigers,0.540000,0.460000,0.90,2,0.90,2
3720,9,15,4.0,7.0,0.0,2017-06-17,Washington Nationals,New York Mets,0.450000,0.550000,1.45,2,0.60,2
3721,13,12,10.0,4.0,0.0,2017-06-17,Seattle Mariners,Texas Rangers,0.550000,0.450000,0.80,2,1.05,2
3724,4,18,7.0,1.0,1.0,2017-06-17,Boston Red Sox,Houston Astros,0.550000,0.450000,0.86,2,0.95,2
3725,30,1,4.0,3.0,1.0,2017-06-17,Chicago Cubs,Pittsburgh Pirates,0.480000,0.520000,1.10,2,0.76,2
3723,27,20,9.0,0.0,1.0,2017-06-17,Kansas City Royals,Los Angeles Angels,0.590000,0.410000,0.76,2,1.10,2
3726,14,5,7.0,3.0,1.0,2017-06-18,Chicago White Sox,Toronto Blue Jays,0.610000,0.390000,0.50,2,1.70,2
3727,6,16,7.0,8.0,0.0,2017-06-18,Los Angeles Dodgers,Cincinnati Reds,0.380000,0.620000,1.65,2,0.54,2
3728,29,21,1.0,9.0,0.0,2017-06-18,Tampa Bay Rays,Detroit Tigers,0.490000,0.510000,0.86,2,0.95,2
3729,9,15,5.0,1.0,1.0,2017-06-18,Washington Nationals,New York Mets,0.520000,0.480000,0.80,2,1.05,2
3732,26,8,4.0,5.0,0.0,2017-06-18,Arizona Diamondbacks,Philadelphia Phillies,0.370000,0.630000,1.45,2,0.60,2
3733,30,1,1.0,7.0,0.0,2017-06-18,Chicago Cubs,Pittsburgh Pirates,0.510000,0.490000,0.80,2,1.05,2
3730,25,11,5.0,4.0,1.0,2017-06-18,Miami Marlins,Atlanta Braves,0.500000,0.500000,0.86,2,0.95,2
3731,19,2,8.0,5.0,1.0,2017-06-18,St. Louis Cardinals,Baltimore Orioles,0.500000,0.500000,1.00,2,0.83,2
3735,28,7,2.0,5.0,0.0,2017-06-18,Cleveland Indians,Minnesota Twins,0.430000,0.570000,1.40,2,0.62,2
3734,3,17,2.0,1.0,1.0,2017-06-18,San Diego Padres,Milwaukee Brewers,0.610000,0.390000,0.66,2,1.30,2
3736,13,12,3.0,7.0,0.0,2017-06-18,Seattle Mariners,Texas Rangers,0.630000,0.370000,0.47,2,1.75,2
3737,22,24,7.0,5.0,1.0,2017-06-18,San Francisco Giants,Colorado Rockies,0.620000,0.380000,0.60,2,1.45,2
3738,27,20,3.0,7.0,0.0,2017-06-18,Kansas City Royals,Los Angeles Angels,0.530000,0.470000,0.90,2,0.90,2
3739,23,10,4.0,3.0,1.0,2017-06-18,New York Yankees,Oakland Athletics,0.430000,0.570000,0.86,2,0.95,2
3740,4,18,5.0,6.0,0.0,2017-06-18,Boston Red Sox,Houston Astros,0.550000,0.450000,0.83,2,1.00,2
3741,19,7,0.0,12.0,0.0,2017-06-19,Cleveland Indians,Baltimore Orioles,0.440000,0.560000,1.55,2,0.57,2
3743,21,6,3.0,7.0,0.0,2017-06-19,Cincinnati Reds,Tampa Bay Rays,0.580000,0.420000,0.64,2,1.35,2
3742,11,15,8.0,7.0,1.0,2017-06-19,Washington Nationals,Miami Marlins,0.460000,0.540000,0.95,2,0.86,2
3744,25,24,9.0,0.0,1.0,2017-06-19,San Francisco Giants,Atlanta Braves,0.490000,0.510000,1.10,2,0.76,2
3745,3,30,1.0,8.0,0.0,2017-06-19,Pittsburgh Pirates,Milwaukee Brewers,0.520000,0.480000,1.10,2,0.76,2
3746,1,17,3.0,2.0,1.0,2017-06-19,San Diego Padres,Chicago Cubs,0.700000,0.300000,0.44,2,1.85,2
3747,13,14,6.0,7.0,0.0,2017-06-19,Toronto Blue Jays,Texas Rangers,0.520000,0.480000,1.05,2,0.80,2
3748,20,18,4.0,2.0,1.0,2017-06-19,Boston Red Sox,Kansas City Royals,0.500000,0.500000,0.90,2,0.90,2
3750,23,4,1.0,4.0,0.0,2017-06-19,Houston Astros,Oakland Athletics,0.400000,0.600000,1.30,2,0.66,2
3749,12,29,6.0,2.0,1.0,2017-06-19,Detroit Tigers,Seattle Mariners,0.580000,0.420000,0.71,2,1.20,2
3751,16,9,10.0,6.0,0.0,2017-06-19,New York Mets,Los Angeles Dodgers,0.700000,0.300000,0.31,2,2.55,2
3752,19,7,6.0,5.0,1.0,2017-06-20,Cleveland Indians,Baltimore Orioles,0.460000,0.540000,1.25,2,0.68,2
3753,10,27,3.0,8.0,0.0,2017-06-20,Los Angeles Angels,New York Yankees,0.610000,0.390000,0.38,2,2.15,2
3754,26,2,1.0,8.0,0.0,2017-06-20,St. Louis Cardinals,Philadelphia Phillies,0.440000,0.560000,1.40,2,0.62,2
3756,21,6,6.0,5.0,1.0,2017-06-20,Cincinnati Reds,Tampa Bay Rays,0.630000,0.370000,0.66,2,1.30,2
3755,11,15,3.0,12.0,1.0,2017-06-20,Washington Nationals,Miami Marlins,0.480000,0.520000,1.00,2,0.83,2
3757,25,24,3.0,6.0,0.0,2017-06-20,San Francisco Giants,Atlanta Braves,0.560000,0.440000,0.83,2,1.00,2
3758,3,30,3.0,7.0,0.0,2017-06-20,Pittsburgh Pirates,Milwaukee Brewers,0.540000,0.460000,0.83,2,1.00,2
3759,1,17,4.0,0.0,1.0,2017-06-20,San Diego Padres,Chicago Cubs,0.650000,0.350000,0.47,2,1.75,2
3760,13,14,6.0,1.0,1.0,2017-06-20,Toronto Blue Jays,Texas Rangers,0.520000,0.480000,1.15,2,0.74,2
3761,28,5,9.0,7.0,1.0,2017-06-20,Chicago White Sox,Minnesota Twins,0.590000,0.410000,0.57,2,1.55,2
3762,20,18,3.0,8.0,0.0,2017-06-20,Boston Red Sox,Kansas City Royals,0.390000,0.610000,1.70,2,0.50,2
3763,22,8,4.0,3.0,1.0,2017-06-20,Arizona Diamondbacks,Colorado Rockies,0.500000,0.500000,0.90,2,0.90,2
3765,23,4,4.0,8.0,0.0,2017-06-20,Houston Astros,Oakland Athletics,0.420000,0.580000,0.86,2,0.95,2
3766,12,29,5.0,4.0,1.0,2017-06-20,Detroit Tigers,Seattle Mariners,0.600000,0.400000,0.71,2,1.20,2
3764,16,9,12.0,0.0,1.0,2017-06-20,New York Mets,Los Angeles Dodgers,0.660000,0.340000,0.47,2,1.75,2
3769,20,18,6.0,4.0,1.0,2017-06-21,Boston Red Sox,Kansas City Royals,0.470000,0.530000,1.20,2,0.71,2
3770,1,17,2.0,3.0,0.0,2017-06-21,San Diego Padres,Chicago Cubs,0.640000,0.360000,0.47,2,1.75,2
3771,19,7,1.0,5.0,0.0,2017-06-21,Cleveland Indians,Baltimore Orioles,0.410000,0.590000,1.35,2,0.64,2
3772,10,27,8.0,4.0,1.0,2017-06-21,Los Angeles Angels,New York Yankees,0.580000,0.420000,0.50,2,1.70,2
3773,26,2,6.0,7.0,0.0,2017-06-21,St. Louis Cardinals,Philadelphia Phillies,0.460000,0.540000,1.15,2,0.74,2
3774,25,24,5.0,3.0,1.0,2017-06-21,San Francisco Giants,Atlanta Braves,0.520000,0.480000,1.00,2,0.83,2
3775,13,14,5.0,7.0,0.0,2017-06-21,Toronto Blue Jays,Texas Rangers,0.590000,0.410000,0.95,2,0.86,2
3777,28,5,4.0,2.0,1.0,2017-06-21,Chicago White Sox,Minnesota Twins,0.520000,0.480000,0.50,2,1.70,2
3776,3,30,4.0,3.0,1.0,2017-06-21,Pittsburgh Pirates,Milwaukee Brewers,0.570000,0.430000,0.80,2,1.05,2
3778,22,8,5.0,16.0,1.0,2017-06-21,Arizona Diamondbacks,Colorado Rockies,0.540000,0.460000,0.66,2,1.30,2
3780,23,4,1.0,5.0,0.0,2017-06-21,Houston Astros,Oakland Athletics,0.440000,0.560000,1.05,2,0.80,2
3781,12,29,7.0,5.0,1.0,2017-06-21,Detroit Tigers,Seattle Mariners,0.560000,0.440000,0.66,2,1.30,2
3779,16,9,8.0,2.0,1.0,2017-06-21,New York Mets,Los Angeles Dodgers,0.660000,0.340000,0.43,2,1.90,2
3782,26,2,5.0,1.0,1.0,2017-06-22,St. Louis Cardinals,Philadelphia Phillies,0.380000,0.620000,1.25,2,0.68,2
3783,28,5,0.0,9.0,0.0,2017-06-22,Chicago White Sox,Minnesota Twins,0.470000,0.530000,0.95,2,0.86,2
3784,13,14,11.0,4.0,0.0,2017-06-22,Toronto Blue Jays,Texas Rangers,0.510000,0.490000,1.10,2,0.76,2
3785,3,30,4.0,2.0,1.0,2017-06-22,Pittsburgh Pirates,Milwaukee Brewers,0.520000,0.480000,0.76,2,1.10,2
3786,22,8,3.0,10.0,1.0,2017-06-22,Arizona Diamondbacks,Colorado Rockies,0.540000,0.460000,0.80,2,1.05,2
3787,23,4,9.0,12.0,1.0,2017-06-22,Houston Astros,Oakland Athletics,0.420000,0.580000,1.10,2,0.76,2
3788,19,7,3.0,6.0,0.0,2017-06-22,Cleveland Indians,Baltimore Orioles,0.460000,0.540000,1.00,2,0.83,2
3789,10,27,5.0,10.0,1.0,2017-06-22,Los Angeles Angels,New York Yankees,0.600000,0.400000,0.42,2,1.95,2
3790,11,1,1.0,11.0,0.0,2017-06-22,Chicago Cubs,Miami Marlins,0.450000,0.550000,1.15,2,0.74,2
3791,25,24,12.0,11.0,1.0,2017-06-22,San Francisco Giants,Atlanta Braves,0.590000,0.410000,0.62,2,1.40,2
3793,12,29,9.0,6.0,1.0,2017-06-22,Detroit Tigers,Seattle Mariners,0.570000,0.430000,0.76,2,1.10,2
3792,16,9,6.0,3.0,1.0,2017-06-22,New York Mets,Los Angeles Dodgers,0.580000,0.420000,0.64,2,1.35,2
3796,10,13,1.0,8.0,0.0,2017-06-24,Texas Rangers,New York Yankees,0.560000,0.440000,0.68,2,1.25,2
3797,5,23,2.0,10.0,1.0,2017-06-24,Oakland Athletics,Chicago White Sox,0.550000,0.450000,0.95,2,0.86,2
3798,20,14,3.0,2.0,1.0,2017-06-24,Toronto Blue Jays,Kansas City Royals,0.530000,0.470000,0.95,2,0.86,2
3799,15,6,18.0,3.0,0.0,2017-06-24,Cincinnati Reds,Washington Nationals,0.590000,0.410000,0.66,2,1.30,2
3803,21,19,3.0,8.0,0.0,2017-06-24,Baltimore Orioles,Tampa Bay Rays,0.560000,0.440000,0.64,2,1.35,2
3802,11,1,3.0,5.0,0.0,2017-06-24,Chicago Cubs,Miami Marlins,0.400000,0.600000,1.60,2,0.55,2
3800,25,3,3.0,1.0,1.0,2017-06-24,Milwaukee Brewers,Atlanta Braves,0.530000,0.470000,0.90,2,0.90,2
3801,7,28,2.0,4.0,0.0,2017-06-24,Minnesota Twins,Cleveland Indians,0.700000,0.300000,0.41,2,2.00,2
3804,18,27,3.0,6.0,0.0,2017-06-24,Los Angeles Angels,Boston Red Sox,0.590000,0.410000,0.57,2,1.55,2
3805,24,9,2.0,5.0,0.0,2017-06-24,New York Mets,San Francisco Giants,0.490000,0.510000,0.90,2,0.90,2
3806,2,30,3.0,7.0,0.0,2017-06-24,Pittsburgh Pirates,St. Louis Cardinals,0.530000,0.470000,0.74,2,1.15,2
3808,16,22,4.0,0.0,1.0,2017-06-24,Colorado Rockies,Los Angeles Dodgers,0.660000,0.340000,0.40,2,2.05,2
3809,17,29,7.0,3.0,1.0,2017-06-24,Detroit Tigers,San Diego Padres,0.470000,0.530000,1.00,2,0.83,2
3810,12,4,2.0,5.0,0.0,2017-06-24,Houston Astros,Seattle Mariners,0.430000,0.570000,1.50,2,0.58,2
3826,8,26,6.0,1.0,1.0,2017-06-26,Philadelphia Phillies,Arizona Diamondbacks,0.700000,0.300000,0.44,2,1.85,2
3827,2,6,8.0,2.0,1.0,2017-06-26,Cincinnati Reds,St. Louis Cardinals,0.520000,0.480000,0.71,2,1.20,2
3828,15,1,4.0,5.0,0.0,2017-06-26,Chicago Cubs,Washington Nationals,0.590000,0.410000,0.64,2,1.35,2
3829,18,28,4.0,1.0,1.0,2017-06-26,Minnesota Twins,Boston Red Sox,0.660000,0.340000,0.47,2,1.75,2
3830,7,13,15.0,9.0,0.0,2017-06-26,Texas Rangers,Cleveland Indians,0.570000,0.430000,0.60,2,1.45,2
3831,5,10,5.0,6.0,0.0,2017-06-26,New York Yankees,Chicago White Sox,0.460000,0.540000,1.40,2,0.62,2
3832,24,22,9.0,2.0,1.0,2017-06-26,Colorado Rockies,San Francisco Giants,0.480000,0.520000,0.74,2,1.15,2
3833,16,27,0.0,4.0,0.0,2017-06-26,Los Angeles Angels,Los Angeles Dodgers,0.660000,0.340000,0.41,2,2.00,2
3836,14,19,1.0,3.0,0.0,2017-06-27,Baltimore Orioles,Toronto Blue Jays,0.540000,0.460000,0.58,2,1.50,2
3835,15,1,6.0,1.0,1.0,2017-06-27,Chicago Cubs,Washington Nationals,0.600000,0.400000,0.57,2,1.55,2
3834,30,21,2.0,4.0,0.0,2017-06-27,Tampa Bay Rays,Pittsburgh Pirates,0.510000,0.490000,0.90,2,0.90,2
3840,29,20,5.0,3.0,1.0,2017-06-27,Kansas City Royals,Detroit Tigers,0.600000,0.400000,0.58,2,1.50,2
3838,6,3,8.0,6.0,1.0,2017-06-27,Milwaukee Brewers,Cincinnati Reds,0.470000,0.530000,0.74,2,1.15,2
3837,18,28,9.0,2.0,1.0,2017-06-27,Minnesota Twins,Boston Red Sox,0.610000,0.390000,0.47,2,1.75,2
3841,11,9,6.0,3.0,1.0,2017-06-27,New York Mets,Miami Marlins,0.610000,0.390000,0.62,2,1.40,2
3839,7,13,1.0,2.0,0.0,2017-06-27,Texas Rangers,Cleveland Indians,0.540000,0.460000,0.60,2,1.45,2
3842,5,10,4.0,3.0,1.0,2017-06-27,New York Yankees,Chicago White Sox,0.490000,0.510000,1.15,2,0.74,2
3843,4,23,4.0,6.0,0.0,2017-06-27,Oakland Athletics,Houston Astros,0.630000,0.370000,0.64,2,1.35,2
3844,8,2,6.0,5.0,1.0,2017-06-27,St. Louis Cardinals,Arizona Diamondbacks,0.540000,0.460000,1.05,2,0.80,2
3846,17,25,0.0,3.0,0.0,2017-06-27,Atlanta Braves,San Diego Padres,0.480000,0.520000,0.80,2,1.05,2
3845,16,27,4.0,0.0,1.0,2017-06-27,Los Angeles Angels,Los Angeles Dodgers,0.630000,0.370000,0.44,2,1.85,2
3847,12,26,2.0,8.0,0.0,2017-06-27,Philadelphia Phillies,Seattle Mariners,0.690000,0.310000,0.47,2,1.75,2
3848,24,22,4.0,3.0,1.0,2017-06-27,Colorado Rockies,San Francisco Giants,0.430000,0.570000,1.15,2,0.74,2
3849,12,26,4.0,5.0,0.0,2017-06-28,Philadelphia Phillies,Seattle Mariners,0.650000,0.350000,0.43,2,1.90,2
3850,24,22,5.0,3.0,1.0,2017-06-28,Colorado Rockies,San Francisco Giants,0.470000,0.530000,1.00,2,0.83,2
3853,14,19,4.0,0.0,1.0,2017-06-28,Baltimore Orioles,Toronto Blue Jays,0.570000,0.430000,0.50,2,1.70,2
3852,15,1,8.0,4.0,1.0,2017-06-28,Chicago Cubs,Washington Nationals,0.570000,0.430000,0.60,2,1.45,2
3851,30,21,6.0,2.0,1.0,2017-06-28,Tampa Bay Rays,Pittsburgh Pirates,0.550000,0.450000,0.76,2,1.10,2
3857,29,20,2.0,8.0,0.0,2017-06-28,Kansas City Royals,Detroit Tigers,0.530000,0.470000,0.68,2,1.25,2
3854,18,28,1.0,4.0,0.0,2017-06-28,Minnesota Twins,Boston Red Sox,0.610000,0.390000,0.55,2,1.60,2
3858,11,9,0.0,8.0,0.0,2017-06-28,New York Mets,Miami Marlins,0.480000,0.520000,0.90,2,0.90,2
3856,7,13,5.0,3.0,1.0,2017-06-28,Texas Rangers,Cleveland Indians,0.490000,0.510000,0.83,2,1.00,2
3855,6,3,4.0,3.0,1.0,2017-06-28,Milwaukee Brewers,Cincinnati Reds,0.470000,0.530000,0.95,2,0.86,2
3859,5,10,3.0,12.0,1.0,2017-06-28,New York Yankees,Chicago White Sox,0.490000,0.510000,1.20,2,0.71,2
3860,4,23,11.0,8.0,0.0,2017-06-28,Oakland Athletics,Houston Astros,0.650000,0.350000,0.55,2,1.60,2
3861,8,2,3.0,4.0,0.0,2017-06-28,St. Louis Cardinals,Arizona Diamondbacks,0.610000,0.390000,0.71,2,1.20,2
3862,27,16,3.0,2.0,1.0,2017-06-28,Los Angeles Dodgers,Los Angeles Angels,0.480000,0.520000,1.00,2,0.83,2
3863,17,25,7.0,4.0,1.0,2017-06-28,Atlanta Braves,San Diego Padres,0.520000,0.480000,0.76,2,1.10,2
